"MedCodeID","Term","QOFClusterID","QOFClusterDesc","QOFSnomedCTConceptId","SnomedCTDescriptionId","QOFUnmatchedCodeDescription"
"5355221000006110","UKP - Malignant tumor - unknown primary","CAN_COD","Codes for relevant malignancies","255052006","380058017",
"5355231000006113","Malignant tumour - unknown primary","CAN_COD","Codes for relevant malignancies","255052006","380060015",
"5355241000006115","UKP - Malignant tumour - unknown primary","CAN_COD","Codes for relevant malignancies","255052006","380061016",
"5355251000006118","CA - Cancer of unknown origin","CAN_COD","Codes for relevant malignancies","255052006","380062011",
"5355261000006116","Metastasis - unknown primary","CAN_COD","Codes for relevant malignancies","255052006","380063018",
"5355271000006111","Cancer - unknown origin","CAN_COD","Codes for relevant malignancies","255052006","380064012",
"5355361000006114","Malignant tumour of head and neck","CAN_COD","Codes for relevant malignancies","255056009","5355361000006114",
"5355381000006116","Malignant tumour of head and/or neck","CAN_COD","Codes for relevant malignancies","255056009","2764606011",
"5355391000006118","Malignant tumor of head and/or neck","CAN_COD","Codes for relevant malignancies","255056009","2772373013",
"5355601000006119","Carcinoma of lip, oral cavity and/or pharynx","CAN_COD","Codes for relevant malignancies","255069008","3084319016",
"5355751000006113","Malignant tumor of digestive organ","CAN_COD","Codes for relevant malignancies","255077007","380112016",
"5355791000006119","Carcinoma of cecum","CAN_COD","Codes for relevant malignancies","255081007","380128014",
"5356031000006112","Angioendotheliomatosis","CAN_COD","Codes for relevant malignancies","255102004","380165011",
"5356041000006119","Intravascular lymphomatosis","CAN_COD","Codes for relevant malignancies","255102004","380166012",
"5356051000006117","Malignant angioendotheliomatosis","CAN_COD","Codes for relevant malignancies","255102004","380167015",
"543041000006111","Cerebral metastasis","CAN_COD","Codes for relevant malignancies","94248000","1235820013",
"543111000006111","Cerebral tumour - malignant","CAN_COD","Codes for relevant malignancies","428061005","2692069010",
"543481000006111","Cervical carcinoma (uterus)","CAN_COD","Codes for relevant malignancies","363354003","482507015",
"5511581000006116","Malignant tumor of lesser curve of stomach","CAN_COD","Codes for relevant malignancies","269459004","403679018",
"5511591000006118","Ca lesser curvature - stomach","CAN_COD","Codes for relevant malignancies","269459004","1225147014",
"5511601000006114","Malignant tumour of greater curve of stomach","CAN_COD","Codes for relevant malignancies","269460009","403681016",
"5511611000006112","Malignant tumor of greater curve of stomach","CAN_COD","Codes for relevant malignancies","269460009","403680015",
"5511621000006116","Ca greater curvature - stomach","CAN_COD","Codes for relevant malignancies","269460009","1225148016",
"5511671000006115","Malignant neoplasm of soft tissue","CAN_COD","Codes for relevant malignancies","269469005","403699012",
"5511681000006117","Malignant tumour of soft tissue","CAN_COD","Codes for relevant malignancies","269469005","1783515011",
"5511691000006119","Malignant tumor of soft tissue","CAN_COD","Codes for relevant malignancies","269469005","1783884014",
"5511731000006110","Malignant neoplasm of lymphatic and hemopoietic tissue","CAN_COD","Codes for relevant malignancies","269475001","403707011",
"5511741000006117","Malignant tumor of lymphoid hemopoietic and related tissue","CAN_COD","Codes for relevant malignancies","269475001","403708018",
"5511751000006115","Hematologic malignancy","CAN_COD","Codes for relevant malignancies","269475001","2536042011",
"5511761000006118","Haematologic malignancy","CAN_COD","Codes for relevant malignancies","269475001","2536043018",
"5511771000006113","Malignant tumor of lymphoid, hemopoietic AND/OR related tissue","CAN_COD","Codes for relevant malignancies","269475001","3084765015",
"5523391000006118","Malignant neoplasm of lip, oral cavity and/or pharynx","CAN_COD","Codes for relevant malignancies","271323007","3084215013",
"5526171000006110","Malignant tumour of mucosa of lower lip","CAN_COD","Codes for relevant malignancies","271568003","406401017",
"5526181000006113","Malignant tumour of oral aspect of lower lip","CAN_COD","Codes for relevant malignancies","271568003","406402012",
"5526191000006111","Malignant tumour of inner aspect of lower lip","CAN_COD","Codes for relevant malignancies","271568003","406403019",
"5526201000006114","Malignant tumour of buccal aspect of lower lip","CAN_COD","Codes for relevant malignancies","271568003","406404013",
"5526211000006112","Malignant tumor of lower labial mucosa","CAN_COD","Codes for relevant malignancies","271568003","406405014",
"5526221000006116","Malignant tumor of buccal aspect of lower lip","CAN_COD","Codes for relevant malignancies","271568003","406406010",
"5526231000006118","Malignant tumor of inner aspect of lower lip","CAN_COD","Codes for relevant malignancies","271568003","406407018",
"5526241000006111","Malignant tumor of oral aspect of lower lip","CAN_COD","Codes for relevant malignancies","271568003","406408011",
"5526251000006113","Malignant tumor of mucosa of lower lip","CAN_COD","Codes for relevant malignancies","271568003","406409015",
"552641000006110","Choriadenoma (destruens)","CAN_COD","Codes for relevant malignancies","416669000","2553896010",
"552661000006114","Choriocarcinoma","CAN_COD","Codes for relevant malignancies","188188009","289184018",
"554151000006112","Chronic erythraemia","CAN_COD","Codes for relevant malignancies","109992005","174698015",
"554641000006115","Chronic granulocytic leukaemia","CAN_COD","Codes for relevant malignancies","92818009","1217279014",
"555131000006118","Chronic lymphatic leukaemia","CAN_COD","Codes for relevant malignancies","92814006","1207831017",
"5560011000006114","MM - Malignant melanoma of eye","CAN_COD","Codes for relevant malignancies","274087000","409843018",
"5572871000006116","Malignant tumour of lipstick area of lip","CAN_COD","Codes for relevant malignancies","275399006","5572871000006116",
"5572881000006118","Malignant tumor of lipstick area of lip","CAN_COD","Codes for relevant malignancies","275399006","411377010",
"5590681000006113","DFSP - Dermatofibrosarcoma protruberans","CAN_COD","Codes for relevant malignancies","276799004","413088018",
"5590691000006111","Dermatofibrosarcoma","CAN_COD","Codes for relevant malignancies","276799004","1785077019",
"5595371000006112","Malignant tumour of external ear","CAN_COD","Codes for relevant malignancies","277156006","413589015",
"5595381000006110","Malignant tumor of external ear","CAN_COD","Codes for relevant malignancies","277156006","413590012",
"5599791000006114","B-CLL - B-cell chronic lymphocytic leukemia","CAN_COD","Codes for relevant malignancies","277473004","414005010",
"5599801000006110","B-CLL - B-cell chronic lymphocytic leukaemia","CAN_COD","Codes for relevant malignancies","277473004","414006011",
"5599811000006113","B-cell chronic lymphocytic leukemia","CAN_COD","Codes for relevant malignancies","277473004","414007019",
"5601191000006118","T-cell prolymphocytic leukemia","CAN_COD","Codes for relevant malignancies","277567002","414150010",
"5601291000006110","B-cell acute lymphoblastic leukemia","CAN_COD","Codes for relevant malignancies","277571004","414159011",
"5601301000006111","Burkitt's leukemia","CAN_COD","Codes for relevant malignancies","277571004","414161019",
"5601311000006114","Burkitt's leukaemia","CAN_COD","Codes for relevant malignancies","277571004","414162014",
"5601331000006115","Mature B-cell leukemia Burkitt-type","CAN_COD","Codes for relevant malignancies","277571004","2872861019",
"5601341000006113","Mature B-cell leukemia Burkitt type","CAN_COD","Codes for relevant malignancies","277571004","3036186013",
"5601351000006110","Mature B-cell leukaemia Burkitt type","CAN_COD","Codes for relevant malignancies","277571004","3038062017",
"5601801000006116","Myelodysplastic syndrome with isolated del(5q)","CAN_COD","Codes for relevant malignancies","277597005","2872269012",
"5601831000006112","Myelodysplastic syndrome with 5Q deletion","CAN_COD","Codes for relevant malignancies","277597005","3037633016",
"5601881000006113","Acute monocytoid leukaemia","CAN_COD","Codes for relevant malignancies","277601005","414213018",
"5601891000006111","Naegeli-type monocytic leukaemia","CAN_COD","Codes for relevant malignancies","277601005","414214012",
"5601901000006110","M5a - Acute monoblastic leukaemia","CAN_COD","Codes for relevant malignancies","277601005","414215013",
"5601911000006113","Acute monocytoid leukemia","CAN_COD","Codes for relevant malignancies","277601005","414216014",
"5601921000006117","M5a - Acute monoblastic leukemia","CAN_COD","Codes for relevant malignancies","277601005","414217017",
"5601931000006119","Naegeli-type monocytic leukemia","CAN_COD","Codes for relevant malignancies","277601005","414218010",
"5601941000006112","Acute monoblastic leukemia","CAN_COD","Codes for relevant malignancies","277601005","414219019",
"5602061000006117","Tumor lysis syndrome","CAN_COD","Codes for relevant malignancies","277605001","414229014",
"5602281000006115","B-cell prolymphocytic leukemia","CAN_COD","Codes for relevant malignancies","277619001","414249017",
"5602291000006117","Prolymphocytic leukemia of B-cell type","CAN_COD","Codes for relevant malignancies","277619001","3037637015",
"5602371000006110","Follicular malignant lymphoma - small cleaved cell","CAN_COD","Codes for relevant malignancies","277625002","414258012",
"5602571000006115","Follicular malignant lymphoma - large cell","CAN_COD","Codes for relevant malignancies","277641001","414279012",
"5602581000006117","Malignant lymphoma - histiocytic, nodular","CAN_COD","Codes for relevant malignancies","277641001","414276017",
"5602591000006119","Malignant lymphoma - non-cleaved, follicular","CAN_COD","Codes for relevant malignancies","277641001","414277014",
"5602751000006116","EACTL - Enteropathy-associated T-cell lymphoma","CAN_COD","Codes for relevant malignancies","277654008","414299018",
"5602761000006119","Enteropathy type (intestinal) T-cell lymphoma","CAN_COD","Codes for relevant malignancies","277654008","2872730017",
"5602771000006114","Enteropathy-type T-cell lymphoma","CAN_COD","Codes for relevant malignancies","277654008","3037167010",
"5608261000006111","Superior pulmonary sulcus syndrome","CAN_COD","Codes for relevant malignancies","278065000","414848017",
"5608271000006116","Pancoast syndrome","CAN_COD","Codes for relevant malignancies","278065000","2839808016",
"5645721000006112","Malignant tumour of lacrimal drainage structure","CAN_COD","Codes for relevant malignancies","280959007","418842013",
"5645731000006110","Malignant tumor of lacrimal drainage structure","CAN_COD","Codes for relevant malignancies","280959007","418843015",
"573611000006118","Colonic cancer","CAN_COD","Codes for relevant malignancies","363406005","482611019",
"587201000006115","Non - Hodgkin's lymphoma","CAN_COD","Codes for relevant malignancies","118601006","2663475013",
"5911401000006116","Malignant tumour of fraenum of lip","CAN_COD","Codes for relevant malignancies","302815008","444721015",
"5911411000006118","Malignant tumor of frenum of lip","CAN_COD","Codes for relevant malignancies","302815008","444722010",
"5911421000006114","Malignant tumour of soft tissue of head, face and neck","CAN_COD","Codes for relevant malignancies","302816009","444723017",
"5911431000006112","Malignant tumor of soft tissue of head, face and neck","CAN_COD","Codes for relevant malignancies","302816009","444724011",
