medcodeid,term,qofclusterid,qofclusterdesc,qofsnomedctconceptid,snomedctdescriptionid
2288061000000111,Type II diabetes mellitus in remission,DM_COD,Diabetes mellitus codes,703138006,3007241010
2288071000000116,Type 2 diabetes mellitus in remission,DM_COD,Diabetes mellitus codes,703138006,3007259013
2476117016,Maturity onset diabetes in youth type 1,DM_COD,Diabetes mellitus codes,609562003,2967867012
2576431000006117,DR - Diabetic retinopathy,DM_COD,Diabetes mellitus codes,4855003,1230610015
264716012,Diabetic - poor control NOS,DM_COD,Diabetes mellitus codes,268519009,401531012
2674067015,Latent autoimmune diabetes mellitus in adult,DM_COD,Diabetes mellitus codes,426875007,2674067015
2683561000006119,Brittle diabetes mellitus,DM_COD,Diabetes mellitus codes,11530004,2658852011
2683581000006112,Labile diabetes,DM_COD,Diabetes mellitus codes,11530004,1220208016
2683591000006110,Unstable diabetes mellitus,DM_COD,Diabetes mellitus codes,11530004,2871747019
280511000006113,Non-insulin dependent diabetes mellitus with hypoglyca coma,DM_COD,Diabetes mellitus codes,719216001,3316336015
280521000006117,Non-insulin dependent diabetes mellitus with mononeuropathy,DM_COD,Diabetes mellitus codes,420436000,3697667019
280531000006119,Non-insulin dependent diabetes mellitus with nephropathy,DM_COD,Diabetes mellitus codes,420279001,3035432019
280541000006112,Non-insulin dependent diabetes mellitus with polyneuropathy,DM_COD,Diabetes mellitus codes,713706002,3297353013
280551000006114,Non-insulin dependent diabetes mellitus with ulcer,DM_COD,Diabetes mellitus codes,190389009,292580015
280561000006111,Non-insulin-dependent d m with peripheral angiopath,DM_COD,Diabetes mellitus codes,314902007,459307013
280571000006116,Non-insulin dependent diabetes mellitus,DM_COD,Diabetes mellitus codes,44054006,493773010
280581000006118,Non-insulin-dependent diabetes mellitus with multiple comps,DM_COD,Diabetes mellitus codes,190388001,292578014
280591000006115,Non-insulin-dependent diabetes mellitus with neuro comps,DM_COD,Diabetes mellitus codes,421326000,3695406015
281161000006114,Non-insulin depend diabetes mellitus with diabetic cataract,DM_COD,Diabetes mellitus codes,420756003,3035281015
281171000006119,Non-insulin dependent diabetes mellitus - poor control,DM_COD,Diabetes mellitus codes,443694000,2842387018
281181000006116,Non-insulin dependent d m with neuropathic arthropathy,DM_COD,Diabetes mellitus codes,314904008,459314010
281211000006117,Non-insulin dependent diabetes mellitus with gangrene,DM_COD,Diabetes mellitus codes,421631007,2967779019
292466013,Diabetes mellitus with no mention of complication,DM_COD,Diabetes mellitus codes,111552007,178796018
292475010,Diabetes mellitus NOS with no mention of complication,DM_COD,Diabetes mellitus codes,111552007,178796018
292495016,Other specified diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,127013003,301016
292496015,Diabetes mellitis with nephropathy NOS,DM_COD,Diabetes mellitus codes,127013003,301016
292538019,Type I diabetes mellitus with ulcer,DM_COD,Diabetes mellitus codes,190368000,292538019
292540012,Type 1 diabetes mellitus with ulcer,DM_COD,Diabetes mellitus codes,190368000,292540012
292541011,Type 1 diabetes mellitus with gangrene,DM_COD,Diabetes mellitus codes,420825003,2618207019
292543014,Type I diabetes mellitus with gangrene,DM_COD,Diabetes mellitus codes,420825003,2618207019
292548017,Type 1 diabetes mellitus - poor control,DM_COD,Diabetes mellitus codes,444073006,2872487013
292550013,Type I diabetes mellitus - poor control,DM_COD,Diabetes mellitus codes,444073006,2872487013
292551012,Type I diabetes mellitus maturity onset,DM_COD,Diabetes mellitus codes,190372001,292551012
292553010,Type 1 diabetes mellitus maturity onset,DM_COD,Diabetes mellitus codes,190372001,292553010
292565014,Unspecified diabetes mellitus with multiple complications,DM_COD,Diabetes mellitus codes,385041000000108,760111000000115
292576013,Type II diabetes mellitus with multiple complications,DM_COD,Diabetes mellitus codes,190388001,292576013
292577016,Type 2 diabetes mellitus with multiple complications,DM_COD,Diabetes mellitus codes,190388001,292577016
292579018,Type 2 diabetes mellitus with ulcer,DM_COD,Diabetes mellitus codes,190389009,292579018
292581016,Type II diabetes mellitus with ulcer,DM_COD,Diabetes mellitus codes,190389009,292581016
292582011,Type II diabetes mellitus with gangrene,DM_COD,Diabetes mellitus codes,421631007,2618206011
292583018,Type 2 diabetes mellitus with gangrene,DM_COD,Diabetes mellitus codes,421631007,2618206011
292589019,Type II diabetes mellitus - poor control,DM_COD,Diabetes mellitus codes,443694000,2921019012
292590011,Type 2 diabetes mellitus - poor control,DM_COD,Diabetes mellitus codes,443694000,2921019012
292621010,Diabetes mellitus NOS with other specified manifestation,DM_COD,Diabetes mellitus codes,73211009,121589010
293756010,[X]Other specified diabetes mellitus,DM_COD,Diabetes mellitus codes,73211009,121589010
293759015,[X]Unspecified diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,127013003,301016
297758012,Diabetic retinopathy NOS,DM_COD,Diabetes mellitus codes,4855003,9093013
299601000000114,Type 1 diabetes mellitus with gastroparesis,DM_COD,Diabetes mellitus codes,713702000,3698406016
299621000000117,Type 2 diabetes mellitus with gastroparesis,DM_COD,Diabetes mellitus codes,713703005,3698412014
302011,Diabetic peripheral angiopathy,DM_COD,Diabetes mellitus codes,127014009,302011
3029639016,Berardinelli-Seip congenital lipodystrophy,DM_COD,Diabetes mellitus codes,284449005,3029639016
3029742016,Congenital generalized lipodystrophy,DM_COD,Diabetes mellitus codes,284449005,3029742016
3029802015,Beradinelli-Seip syndrome,DM_COD,Diabetes mellitus codes,284449005,3029802015
3209431000006116,Diabetes mellitus type II,DM_COD,Diabetes mellitus codes,44054006,73465010
3209441000006114,Diabetes mellitus type 2,DM_COD,Diabetes mellitus codes,44054006,197763012
3253231000006110,Diabetes mellitus type I,DM_COD,Diabetes mellitus codes,46635009,77728011
3253241000006117,Diabetes mellitus type 1,DM_COD,Diabetes mellitus codes,46635009,197985011
3291658019,Diabetes mellitus caused by insulin receptor antibodies,DM_COD,Diabetes mellitus codes,75682002,3291658019
3296773014,DM caused by insulin receptor ab,DM_COD,Diabetes mellitus codes,75682002,3296773014
345492010,Diabetic mononeuropathy,DM_COD,Diabetes mellitus codes,230577008,345492010
3537388019,Diabetic oculopathy due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,739681000,3537388019
354316011,Renal diabetes,DM_COD,Diabetes mellitus codes,127013003,3688488015
356078011,Secondary endocrine diabetes mellitus,DM_COD,Diabetes mellitus codes,237601000,356078011
356085010,Maturity onset diabetes in youth type 2,DM_COD,Diabetes mellitus codes,237604008,356085010
356101019,Hyperproinsulinaemia,DM_COD,Diabetes mellitus codes,237613005,356101019
356111014,Insulin-dependent diabetes mellitus secretory diarrhoea syndrome,DM_COD,Diabetes mellitus codes,237618001,356111014
356115017,Congenital insulin-dependent diabetes mellitus with fatal secretory diarrhoea,DM_COD,Diabetes mellitus codes,237618001,356115017
356117013,Ballinger-Wallace syndrome,DM_COD,Diabetes mellitus codes,237619009,356117013
356118015,Diabetes-deafness syndrome maternally transmitted,DM_COD,Diabetes mellitus codes,237619009,356118015
3649791000006119,Diabetes mellitus AND insipidus with optic atrophy AND deafness,DM_COD,Diabetes mellitus codes,70694009,117422014
3649801000006118,Marquardt-Loriaux syndrome,DM_COD,Diabetes mellitus codes,70694009,117424010
3649811000006115,DIDMOAD syndrome,DM_COD,Diabetes mellitus codes,70694009,117425011
3649841000006116,"DIDMOAD - Diabetes insipidus, diabetes mellitus, optic atrophy and deafness",DM_COD,Diabetes mellitus codes,70694009,3028979016
3690681000006114,DM - Diabetes mellitus,DM_COD,Diabetes mellitus codes,73211009,502372015
377001000006117,[X]Diabetes mellitus,DM_COD,Diabetes mellitus codes,73211009,121589010
401531012,Diabetic - poor control,DM_COD,Diabetes mellitus codes,268519009,401531012
411891014,Unstable diabetes,DM_COD,Diabetes mellitus codes,11530004,19931010
423109014,Berardinelli's syndrome,DM_COD,Diabetes mellitus codes,284449005,423109014
423110016,Lawrence-Seip syndrome,DM_COD,Diabetes mellitus codes,284449005,423110016
423111017,Seip's syndrome,DM_COD,Diabetes mellitus codes,284449005,423111017
423112012,Congenital total lipodystrophy,DM_COD,Diabetes mellitus codes,284449005,423112012
429970018,Unstable type I diabetes mellitus,DM_COD,Diabetes mellitus codes,290002008,429970018
429971019,Unstable type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,290002008,429971019
429972014,Unstable insulin dependent diabetes mellitus,DM_COD,Diabetes mellitus codes,11530004,19931010
4392141000006116,Lipoatrophic diabetes,DM_COD,Diabetes mellitus codes,127012008,300015
4392151000006119,Lipodystrophic diabetes,DM_COD,Diabetes mellitus codes,127012008,205214013
4392181000006110,Renal disorder associated with diabetes mellitus,DM_COD,Diabetes mellitus codes,127013003,2619011010
4392201000006111,Diabetic peripheral vascular disease,DM_COD,Diabetes mellitus codes,127014009,205224017
4392211000006114,Diabetes with peripheral circulatory disorder,DM_COD,Diabetes mellitus codes,127014009,3313383012
4392221000006118,Peripheral angiopathy due to diabetes mellitus,DM_COD,Diabetes mellitus codes,127014009,3313388015
457325013,Type I diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,313435000,457325013
457326014,Type 1 diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,313435000,457326014
457327017,Insulin-dependent diabetes without complication,DM_COD,Diabetes mellitus codes,111552007,178796018
457328010,Non-insulin-dependent diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,313436004,457328010
457329019,Type 2 diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,313436004,457329019
457330012,Type II diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,313436004,457330012
459161015,Type 1 diabetes mellitus with hypoglycaemic coma,DM_COD,Diabetes mellitus codes,314771006,459161015
459163017,Type I diabetes mellitus with hypoglycaemic coma,DM_COD,Diabetes mellitus codes,314771006,459163017
459167016,Type 2 diabetes mellitus with hypoglycaemic coma,DM_COD,Diabetes mellitus codes,719216001,3316336015
459169018,Type II diabetes mellitus with hypoglycaemic coma,DM_COD,Diabetes mellitus codes,719216001,3316336015
459292011,Type 1 diabetes mellitus with arthropathy,DM_COD,Diabetes mellitus codes,314893005,459292011
459294012,Type I diabetes mellitus with arthropathy,DM_COD,Diabetes mellitus codes,314893005,459294012
459295013,Type I diabetes mellitus with neuropathic arthropathy,DM_COD,Diabetes mellitus codes,71771000119100,3010513018
459296014,Type 1 diabetes mellitus with neuropathic arthropathy,DM_COD,Diabetes mellitus codes,71771000119100,3010513018
459306016,Type II diabetes mellitus with peripheral angiopathy,DM_COD,Diabetes mellitus codes,314902007,459306016
459308015,Type 2 diabetes mellitus with peripheral angiopathy,DM_COD,Diabetes mellitus codes,314902007,459308015
459309011,Non-insulin dependent diabetes mellitus with arthropathy,DM_COD,Diabetes mellitus codes,314903002,459309011
459310018,Type 2 diabetes mellitus with arthropathy,DM_COD,Diabetes mellitus codes,314903002,459310018
459311019,Type II diabetes mellitus with arthropathy,DM_COD,Diabetes mellitus codes,314903002,459311019
459312014,Type II diabetes mellitus with neuropathic arthropathy,DM_COD,Diabetes mellitus codes,314904008,459312014
459313016,Type 2 diabetes mellitus with neuropathic arthropathy,DM_COD,Diabetes mellitus codes,314904008,459313016
4758061000006110,Insulin-dependent diabetes mellitus with ulcer,DM_COD,Diabetes mellitus codes,190368000,292539010
4758121000006115,Insulin-dependent diabetes maturity onset,DM_COD,Diabetes mellitus codes,190372001,292552017
4808921000006113,Diabetic neuropathic arthropathy,DM_COD,Diabetes mellitus codes,201724008,309740011
483882011,Diabetes mellitus autosomal dominant,DM_COD,Diabetes mellitus codes,609561005,2967884018
483886014,Maturity onset diabetes in youth,DM_COD,Diabetes mellitus codes,609561005,2967884018
493773010,NIDDM - Non-insulin dependent diabetes mellitus,DM_COD,Diabetes mellitus codes,44054006,493773010
493774016,Type II diabetes mellitus,DM_COD,Diabetes mellitus codes,44054006,493774016
494564012,Type I diabetes mellitus,DM_COD,Diabetes mellitus codes,46635009,494564012
494831000000119,Cystic fibrosis related diabetes mellitus,DM_COD,Diabetes mellitus codes,426705001,2674608014
498512013,Genetic syndromes of diabetes mellitus,DM_COD,Diabetes mellitus codes,5969009,498512013
5109461000006115,Diabetes type 2 on insulin,DM_COD,Diabetes mellitus codes,237599002,3037103012
5109561000006119,"Maturity onset diabetes of the young, type 2",DM_COD,Diabetes mellitus codes,237604008,2967875018
5109581000006112,Maturity onset diabetes in youth type II,DM_COD,Diabetes mellitus codes,237604008,356083015
5109591000006110,MODY - Maturity onset diabetes in youth type II,DM_COD,Diabetes mellitus codes,237604008,356084014
5109611000006116,MODY - Maturity onset diabetes in youth type 2,DM_COD,Diabetes mellitus codes,237604008,356086011
5109621000006112,MODY - Maturity onset diabetes glucokinase-related,DM_COD,Diabetes mellitus codes,237604008,356087019
5109631000006110,MODY2,DM_COD,Diabetes mellitus codes,237604008,2967834013
5109741000006111,Hyperproinsulinemia,DM_COD,Diabetes mellitus codes,237613005,356102014
5109831000006114,Congenital insulin-dependent diabetes mellitus with fatal secretory diarrhea,DM_COD,Diabetes mellitus codes,237618001,356112019
5109851000006119,Insulin-dependent diabetes mellitus secretory diarrhea syndrome,DM_COD,Diabetes mellitus codes,237618001,356116016
5505651000006113,Diabetes mellitus uncontrolled,DM_COD,Diabetes mellitus codes,268519009,2920470017
5687751000006119,Lipoatrophic diabetes mellitus,DM_COD,Diabetes mellitus codes,284449005,1495355018
5687781000006110,Congenital generalised lipodystrophy,DM_COD,Diabetes mellitus codes,284449005,3029702014
5754581000006110,Brittle type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,290002008,2872766016
5754611000006119,Brittle type I diabetes mellitus,DM_COD,Diabetes mellitus codes,290002008,2872767013
5754621000006110,Labile type I diabetes mellitus,DM_COD,Diabetes mellitus codes,290002008,2872768015
587111000006111,Non-insulin-dependent diabetes mellitus with ophthalm comps,DM_COD,Diabetes mellitus codes,422099009,3698440016
587521000006111,Non-insulin-dependent diabetes mellitus with renal comps,DM_COD,Diabetes mellitus codes,420279001,2615535015
6030001000006116,Insulin-dependent diabetes without complication,DM_COD,Diabetes mellitus codes,313435000,457327017
6050041000006115,Insulin dependent diabetes mellitus with hypoglycaemic coma,DM_COD,Diabetes mellitus codes,314771006,459162010
6050061000006116,Type I diabetes mellitus with hypoglycemic coma,DM_COD,Diabetes mellitus codes,314771006,459164011
6050071000006111,Insulin dependent diabetes mellitus with hypoglycemic coma,DM_COD,Diabetes mellitus codes,314771006,459165012
6050081000006114,Type 1 diabetes mellitus with hypoglycemic coma,DM_COD,Diabetes mellitus codes,314771006,459166013
6051171000006117,Insulin dependent diabetes mellitus with arthropathy,DM_COD,Diabetes mellitus codes,314893005,459293018
616451000006110,Diabetes mellitus with polyneuropathy,DM_COD,Diabetes mellitus codes,49455004,82373015
616461000006112,Diabetes mellitus with renal manifestation,DM_COD,Diabetes mellitus codes,127013003,301016
616481000006119,"Diabetes mellitus, adult onset, + neurological manifestation",DM_COD,Diabetes mellitus codes,421326000,2618196010
616491000006116,"Diabetes mellitus, adult onset, + ophthalmic manifestation",DM_COD,Diabetes mellitus codes,422099009,2618233010
616511000006110,"Diabetes mellitus, adult onset, no mention of complication",DM_COD,Diabetes mellitus codes,313436004,457329019
616531000006116,"Diabetes mellitus, adult onset, with ketoacidosis",DM_COD,Diabetes mellitus codes,421750000,2618220016
616541000006114,"Diabetes mellitus, adult onset, with ketoacidotic coma",DM_COD,Diabetes mellitus codes,421847006,2618218019
616551000006111,"Diabetes mellitus, adult onset, with renal manifestation",DM_COD,Diabetes mellitus codes,420279001,2615535015
616561000006113,"Diabetes mellitus, adult with gangrene",DM_COD,Diabetes mellitus codes,421631007,2618206011
616571000006118,"Diabetes mellitus, adult, + other specified manifestation",DM_COD,Diabetes mellitus codes,73211009,121589010
616591000006117,"Diabetes mellitus, juvenile +peripheral circulatory disorder",DM_COD,Diabetes mellitus codes,421365002,2618205010
616601000006113,"Diabetes mellitus, juvenile type, + ophthalmic manifestation",DM_COD,Diabetes mellitus codes,739681000,3537386015
616621000006115,"Diabetes mellitus, juvenile type, no mention of complication",DM_COD,Diabetes mellitus codes,313435000,457326014
616641000006110,"Diabetes mellitus, juvenile type, with ketoacidosis",DM_COD,Diabetes mellitus codes,420270002,2618216015
616651000006112,"Diabetes mellitus, juvenile type, with ketoacidotic coma",DM_COD,Diabetes mellitus codes,421075007,2618217012
616661000006114,"Diabetes mellitus, juvenile type, with renal manifestation",DM_COD,Diabetes mellitus codes,421893009,2618211013
616671000006119,"Diabetes mellitus, juvenile, + neurological manifestation",DM_COD,Diabetes mellitus codes,421468001,2618197018
616681000006116,"Diabetes mellitus, juvenile, + other specified manifestation",DM_COD,Diabetes mellitus codes,73211009,121589010
616971000006114,Diabetic Charcot arthropathy,DM_COD,Diabetes mellitus codes,201724008,309739014
622221000000118,Maternally inherited diabetes mellitus,DM_COD,Diabetes mellitus codes,335621000000101,622221000000118
641581000006115,Non-insulin-dependent diabetes mellitus with retinopathy,DM_COD,Diabetes mellitus codes,422034002,3035295017
6763731000006114,DM induced by non-steroid drug,DM_COD,Diabetes mellitus codes,408540003,2163991011
6763741000006116,DM caused by non-steroid drug,DM_COD,Diabetes mellitus codes,408540003,3290289016
6763751000006119,Diabetes mellitus caused by non-steroid drugs,DM_COD,Diabetes mellitus codes,408540003,3290374011
6837991000006112,Diabetes mellitus caused by non-steroid drugs without complication,DM_COD,Diabetes mellitus codes,413183008,3290307015
6951081000006112,Ketoacidosis in type I diabetes mellitus,DM_COD,Diabetes mellitus codes,420270002,2618216015
6951091000006110,Diabetes type 1 with ketoacidosis,DM_COD,Diabetes mellitus codes,420270002,3035606019
6951281000006117,Kidney disorder associated with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,420279001,2623051017
6954121000006112,Mononeuropathy associated with type II diabetes mellitus,DM_COD,Diabetes mellitus codes,420436000,2618201018
6954991000006112,Exudative maculopathy associated with type I diabetes mellitus,DM_COD,Diabetes mellitus codes,420486006,2618236019
6955501000006113,Persistent proteinuria associated with type I diabetes mellitus,DM_COD,Diabetes mellitus codes,420514000,2618212018
6959091000006114,Persistent microalbuminuria associated with type II diabetes mellitus,DM_COD,Diabetes mellitus codes,420715001,2618209016
6959801000006112,Diabetic cataract associated with type II diabetes mellitus,DM_COD,Diabetes mellitus codes,420756003,2618240011
6959811000006110,Diabetes type 2 with cataract,DM_COD,Diabetes mellitus codes,420756003,3035281015
6960431000006119,Diabetic retinopathy associated with type I diabetes mellitus,DM_COD,Diabetes mellitus codes,420789003,2618238018
6960441000006112,Diabetes type 1 with retinopathy,DM_COD,Diabetes mellitus codes,420789003,3035448018
6961081000006118,Gangrene associated with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,420825003,2623046011
6961091000006115,Gangrene associated with type I diabetes mellitus,DM_COD,Diabetes mellitus codes,420825003,2618207019
6961101000006114,Diabetes type 1 with gangrene,DM_COD,Diabetes mellitus codes,420825003,3035408014
6962751000006117,Mononeuropathy associated with type I diabetes mellitus,DM_COD,Diabetes mellitus codes,420918009,2618199015
6965561000006116,Ketoacidotic coma in type I diabetes mellitus,DM_COD,Diabetes mellitus codes,421075007,2618217012
6965571000006111,Diabetes mellitus type 1 with ketoacidotic coma,DM_COD,Diabetes mellitus codes,421075007,3035596015
6969921000006119,Neurologic disorder associated with type II diabetes mellitus,DM_COD,Diabetes mellitus codes,421326000,2618196010
6969931000006116,Diabetes type 2 with neurological disorder,DM_COD,Diabetes mellitus codes,421326000,3035455016
6970621000006114,Peripheral circulatory disorder associated with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,421365002,2967882019
6970631000006112,Peripheral circulatory disorder associated with type I diabetes mellitus,DM_COD,Diabetes mellitus codes,421365002,2618205010
6972441000006117,Neurological disorder associated with type I diabetes mellitus,DM_COD,Diabetes mellitus codes,421468001,2618197018
6972451000006115,Diabetes type 1 with neurological disorder,DM_COD,Diabetes mellitus codes,421468001,3035338016
6975211000006112,Gangrene associated with type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,421631007,6975211000006112
6975221000006116,Gangrene associated with type II diabetes mellitus,DM_COD,Diabetes mellitus codes,421631007,2618206011
6977421000006110,Ketoacidosis in type II diabetes mellitus,DM_COD,Diabetes mellitus codes,421750000,2618220016
6977431000006113,Diabetes type 2 with ketoacidosis,DM_COD,Diabetes mellitus codes,421750000,3035594017
6977971000006119,Exudative maculopathy associated with type II diabetes mellitus,DM_COD,Diabetes mellitus codes,421779007,2618237011
6979251000006110,Diabetes mellitus type 2 with ketoacidotic coma,DM_COD,Diabetes mellitus codes,421847006,3035601012
6979991000006111,Renal disorder associated with type I diabetes mellitus,DM_COD,Diabetes mellitus codes,421893009,2618211013
6980001000006117,Kidney disorder associated with type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,421893009,2623057018
6980431000006116,Diabetic cataract associated with type I diabetes mellitus,DM_COD,Diabetes mellitus codes,421920002,2618234016
6980441000006114,Diabetes type 1 with cataract,DM_COD,Diabetes mellitus codes,421920002,3035484013
6981621000006113,Persistent proteinuria associated with type II diabetes mellitus,DM_COD,Diabetes mellitus codes,421986006,2618210014
6982511000006110,Diabetic retinopathy associated with type II diabetes mellitus,DM_COD,Diabetes mellitus codes,422034002,2618241010
6982521000006119,Diabetes type 2 with retinopathy,DM_COD,Diabetes mellitus codes,422034002,3035295017
6983691000006114,Diabetic oculopathy associated with type II diabetes mellitus,DM_COD,Diabetes mellitus codes,422099009,2618233010
6986151000006117,Multiple complications of type I diabetes mellitus,DM_COD,Diabetes mellitus codes,422228004,2618232017
7063141000006118,Diabetes mellitus co-occurrent and due to cystic fibrosis,DM_COD,Diabetes mellitus codes,426705001,3440582013
7065531000006115,Latent autoimmune diabetes mellitus in adult (LADA),DM_COD,Diabetes mellitus codes,426875007,2674066012
72651000006114,Unstable insulin dependent diabetes mellitus,DM_COD,Diabetes mellitus codes,11530004,19931010
72711000006117,Unstable type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,290002008,429971019
72721000006113,Unstable type I diabetes mellitus,DM_COD,Diabetes mellitus codes,290002008,429970018
7281511000006118,Type 2 diabetes mellitus uncontrolled,DM_COD,Diabetes mellitus codes,443694000,3321322011
7287611000006113,Type 1 diabetes mellitus uncontrolled,DM_COD,Diabetes mellitus codes,444073006,2967763015
7287621000006117,Type I diabetes mellitus uncontrolled,DM_COD,Diabetes mellitus codes,444073006,2842075017
73466011,Non-insulin dependent diabetes mellitus,DM_COD,Diabetes mellitus codes,44054006,493773010
746791000006111,Insulin-dependent diabetes without complication,DM_COD,Diabetes mellitus codes,111552007,178796018
7500191000006118,"Maturity onset diabetes of the young, type 1",DM_COD,Diabetes mellitus codes,609562003,2967867012
7500201000006115,MODY1,DM_COD,Diabetes mellitus codes,609562003,2967828018
7500341000006113,MODY5 - maturity-onset diabetes of the young type 5,DM_COD,Diabetes mellitus codes,609572000,3435008016
7500351000006110,Renal cysts and diabetes syndrome,DM_COD,Diabetes mellitus codes,609572000,3435009012
7500361000006112,RCAD (renal cysts and diabetes) syndrome,DM_COD,Diabetes mellitus codes,609572000,2714541000000116
7708051000006112,Gastroparesis due to diabetes mellitus type I,DM_COD,Diabetes mellitus codes,713702000,3297354019
7708071000006119,Gastroparesis due to diabetes mellitus type II,DM_COD,Diabetes mellitus codes,713703005,3297368014
7708091000006118,Polyneuropathy due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,713705003,3297342019
7708121000006119,Polyneuropathy due to diabetes mellitus type II,DM_COD,Diabetes mellitus codes,713706002,3297366013
771371000006118,Insulin dependent diabetes mellitus with mononeuropathy,DM_COD,Diabetes mellitus codes,230577008,345492010
771381000006115,Insulin dependent diabetes mellitus with multiple complicatn,DM_COD,Diabetes mellitus codes,385041000000108,760111000000115
771391000006117,Insulin dependent diabetes mellitus with nephropathy,DM_COD,Diabetes mellitus codes,127013003,301016
771401000006115,Insulin dependent diabetes mellitus with polyneuropathy,DM_COD,Diabetes mellitus codes,49455004,82373015
771411000006117,Insulin dependent diabetes mellitus with retinopathy,DM_COD,Diabetes mellitus codes,4855003,9093013
771501000006119,Insulin-dependent diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,127013003,301016
772131000006111,Insulin dependent diab mell with neuropathic arthropathy,DM_COD,Diabetes mellitus codes,201724008,309740011
772151000006116,Insulin dependent diabetes maturity onset,DM_COD,Diabetes mellitus codes,73211009,121589010
772161000006119,Insulin dependent diabetes mellitus,DM_COD,Diabetes mellitus codes,73211009,121589010
772171000006114,Insulin dependent diabetes mellitus,DM_COD,Diabetes mellitus codes,73211009,121589010
772181000006112,Insulin dependent diabetes mellitus - poor control,DM_COD,Diabetes mellitus codes,268519009,401531012
77727018,Insulin dependent diabetes mellitus,DM_COD,Diabetes mellitus codes,73211009,121589010
7783451000006114,Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II,DM_COD,Diabetes mellitus codes,719216001,7783451000006114
787111000006112,IDDM-Insulin dependent diabetes mellitus,DM_COD,Diabetes mellitus codes,73211009,121589010
8022441000006118,Neuropathic arthropathy due to type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,71771000119100,3012218016
